date,state,fips,cases,deaths
June,Maryland,24,63004,2982
June,Massachusetts,25,105885,7664
June,Michigan,26,66466,6039
June,Minnesota,27,30913,1344
June,Mississippi,28,20152,915
June,Missouri,29,16930,903
June,Montana,30,614,19
June,Nebraska,31,17031,236
June,Nevada,32,11673,467
June,New Hampshire,33,5364,326
June,New Jersey,34,167426,12727
June,New Mexico,35,9933,447
June,New York,36,389349,30683
June,North Carolina,37,46105,1185
June,North Dakota,38,3127,77
June,Northern Mariana Islands,69,30,2
June,Ohio,39,42010,2597
June,Oklahoma,40,8645,363
June,Oregon,41,6111,182
June,Pennsylvania,42,84077,6337
June,Puerto Rico,72,5951,147
June,Rhode Island,44,16164,865
June,South Carolina,45,19995,607
June,South Dakota,46,5966,77
June,Tennessee,47,31623,487
June,Texas,48,95973,2057
June,Utah,49,15077,145
June,Vermont,50,1130,55
June,Virgin Islands,78,73,6
June,Virginia,51,55331,1570
June,Washington,53,27949,1234
June,West Virginia,54,2341,88
June,Wisconsin,55,25829,710
June,Wyoming,56,1089,18
June,Alabama,1,27312,790
June,Alaska,2,776,10
June,Arizona,4,41159,1252
June,Arkansas,5,13606,197
June,California,6,163381,5283
June,Colorado,8,29658,1631
June,Connecticut,9,45429,4219
June,Delaware,10,10444,426
June,District of Columbia,11,9847,523
June,Florida,12,82711,3017
June,Georgia,13,57217,2536
June,Guam,66,1157,6
June,Hawaii,15,732,17
June,Idaho,16,3634,89
June,Illinois,17,135416,6687
June,Indiana,18,42036,2475
June,Iowa,19,24616,677
June,Kansas,20,11801,248
June,Kentucky,21,13190,536
June,Louisiana,22,48746,3062
June,Maine,23,2836,102
June,Maryland,24,63565,2996
June,Massachusetts,25,106151,7733
June,Michigan,26,66694,6041
June,Minnesota,27,31328,1357
June,Mississippi,28,20641,938
June,Missouri,29,17151,924
June,Montana,30,630,20
June,Nebraska,31,17226,239
June,Nevada,32,11852,473
June,New Hampshire,33,5436,330
June,New Jersey,34,167703,12769
June,New Mexico,35,10065,452
June,New York,36,389910,30722
June,North Carolina,37,47142,1198
June,North Dakota,38,3170,78
June,Northern Mariana Islands,69,30,2
June,Ohio,39,42422,2611
June,Oklahoma,40,8903,364
June,Oregon,41,6235,183
June,Pennsylvania,42,84387,6376
June,Puerto Rico,72,6003,147
June,Rhode Island,44,16213,876
June,South Carolina,45,20556,617
June,South Dakota,46,6050,78
June,Tennessee,47,32112,493
June,Texas,48,99466,2099
June,Utah,49,15464,149
June,Vermont,50,1130,55
June,Virgin Islands,78,73,6
June,Virginia,51,55775,1583
June,Washington,53,28270,1229
June,West Virginia,54,2376,88
June,Wisconsin,55,26167,719
June,Wyoming,56,1114,18
June,Alabama,1,28206,810
June,Alaska,2,795,10
June,Arizona,4,43731,1287
June,Arkansas,5,13928,208
June,California,6,167135,5359
June,Colorado,8,29886,1638
June,Connecticut,9,45440,4226
June,Delaware,10,10499,431
June,District of Columbia,11,9903,527
June,Florida,12,85918,3060
June,Georgia,13,58040,2565
June,Guam,66,1162,6
June,Hawaii,15,750,17
June,Idaho,16,3744,90
June,Illinois,17,136081,6737
June,Indiana,18,42480,2491
June,Iowa,19,24959,680
June,Kansas,20,11886,252
June,Kentucky,21,13391,540
June,Louisiana,22,49506,3069
June,Maine,23,2878,102
June,Maryland,24,63839,3016
June,Massachusetts,25,106422,7769
June,Michigan,26,66980,6064
June,Minnesota,27,31707,1376
June,Mississippi,28,21022,943
June,Missouri,29,17488,963
June,Montana,30,655,20
June,Nebraska,31,17415,244
June,Nevada,32,12164,475
June,New Hampshire,33,5450,331
June,New Jersey,34,168107,12800
June,New Mexico,35,10153,456
June,New York,36,390536,30767
June,North Carolina,37,48426,1209
June,North Dakota,38,3199,81
June,Northern Mariana Islands,69,30,2
June,Ohio,39,43122,2633
June,Oklahoma,40,9354,366
June,Oregon,41,6390,187
June,Pennsylvania,42,84780,6417
June,Puerto Rico,72,6111,147
June,Rhode Island,44,16269,885
June,South Carolina,45,21548,621
June,South Dakota,46,6109,78
June,Tennessee,47,32604,504
June,Texas,48,102677,2137
June,Utah,49,16015,152
June,Vermont,50,1135,56
June,Virgin Islands,78,74,6
June,Virginia,51,56238,1586
June,Washington,53,28663,1246
June,West Virginia,54,2418,88
June,Wisconsin,55,26611,725
June,Wyoming,56,1144,18
June,Alabama,1,29002,822
June,Alaska,2,821,10
June,Arizona,4,46914,1322
June,Arkansas,5,14631,214
June,California,6,170843,5425
June,Colorado,8,30172,1643
June,Connecticut,9,45557,4238
June,Delaware,10,10611,433
June,District of Columbia,11,9952,530
June,Florida,12,89740,3103
June,Georgia,13,59117,2596
June,Guam,66,1169,6
June,Hawaii,15,777,17
June,Idaho,16,3871,90
June,Illinois,17,136917,6801
June,Indiana,18,42801,2516
June,Iowa,19,25424,681
June,Kansas,20,12168,254
June,Kentucky,21,13629,542
June,Louisiana,22,48627,3084
June,Maine,23,2913,102
June,Maryland,24,64150,3030
June,Massachusetts,25,106650,7799
June,Michigan,26,67300,6071
June,Minnesota,27,32063,1393
June,Mississippi,28,21022,943
June,Missouri,29,17780,973
June,Montana,30,666,20
June,Nebraska,31,17591,249
June,Nevada,32,12525,479
June,New Hampshire,33,5486,337
June,New Jersey,34,168496,12835
June,New Mexico,35,10260,464
June,New York,36,391330,30816
June,North Carolina,37,50014,1223
June,North Dakota,38,3232,82
June,Northern Mariana Islands,69,30,2
June,Ohio,39,43731,2667
June,Oklahoma,40,9706,367
June,Oregon,41,6592,188
June,Pennsylvania,42,85288,6446
June,Puerto Rico,72,6195,147
June,Rhode Island,44,16337,894
June,South Carolina,45,22631,639
June,South Dakota,46,6158,81
June,Tennessee,47,33603,508
June,Texas,48,107322,2168
June,Utah,49,16585,155
June,Vermont,50,1144,56
June,Virgin Islands,78,74,6
June,Virginia,51,56793,1602
June,Washington,53,29045,1258
June,West Virginia,54,2468,88
June,Wisconsin,55,26913,736
June,Wyoming,56,1173,20
June,Alabama,1,29549,838
June,Alaska,2,845,10
June,Arizona,4,50198,1347
June,Arkansas,5,15142,224
June,California,6,174854,5495
June,Colorado,8,30334,1647
June,Connecticut,9,45715,4251
June,Delaware,10,10681,434
June,District of Columbia,11,9984,531
June,Florida,12,93789,3143
June,Georgia,13,60669,2602
June,Guam,66,1191,6
June,Hawaii,15,791,17
June,Idaho,16,4006,90
June,Illinois,17,137535,6846
June,Indiana,18,43135,2536
June,Iowa,19,25552,685
June,Kansas,20,12218,257
June,Kentucky,21,13800,542
June,Louisiana,22,49497,3104
June,Maine,23,2938,102
June,Maryland,24,64565,3052
June,Massachusetts,25,106936,7827
June,Michigan,26,67721,6091
June,Minnesota,27,32499,1404
June,Mississippi,28,21022,943
June,Missouri,29,18155,975
June,Montana,30,698,20
June,Nebraska,31,17707,249
June,Nevada,32,12977,486
June,New Hampshire,33,5518,339
June,New Jersey,34,168834,12857
June,New Mexico,35,10430,466
June,New York,36,392037,30839
June,North Carolina,37,51640,1239
June,North Dakota,38,3257,82
June,Northern Mariana Islands,69,30,2
June,Ohio,39,44262,2697
June,Oklahoma,40,10037,368
June,Oregon,41,6682,188
June,Pennsylvania,42,85678,6467
June,Puerto Rico,72,6463,147
June,Rhode Island,44,16337,894
June,South Carolina,45,23786,644
June,South Dakota,46,6225,81
June,Tennessee,47,34223,516
June,Texas,48,111594,2186
June,Utah,49,17173,155
June,Vermont,50,1147,56
June,Virgin Islands,78,76,6
June,Virginia,51,57443,1607
June,Washington,53,29466,1268
June,West Virginia,54,2500,88
June,Wisconsin,55,27314,751
June,Wyoming,56,1179,20
June,Alabama,1,30021,839
June,Alaska,2,859,10
June,Arizona,4,52666,1350
June,Arkansas,5,15561,225
June,California,6,178807,5517
June,Colorado,8,30524,1647
June,Connecticut,9,45755,4260
June,Delaware,10,10775,435
June,District of Columbia,11,10020,533
June,Florida,12,97283,3160
June,Georgia,13,61493,2603
June,Guam,66,1191,6
June,Hawaii,15,802,17
June,Idaho,16,4025,90
June,Illinois,17,138154,6865
June,Indiana,18,43496,2540
June,Iowa,19,26020,686
June,Kansas,20,12258,258
June,Kentucky,21,13919,544
June,Louisiana,22,49890,3105
June,Maine,23,2957,102
June,Maryland,24,64903,3066
June,Massachusetts,25,107061,7857
June,Michigan,26,67873,6094
June,Minnesota,27,32952,1412
June,Mississippi,28,21022,943
June,Missouri,29,18552,975
June,Montana,30,717,20
June,Nebraska,31,17810,252
June,Nevada,32,13236,487
June,New Hampshire,33,5544,339
June,New Jersey,34,169142,12870
June,New Mexico,35,10565,469
June,New York,36,392702,30884
June,North Carolina,37,52854,1245
June,North Dakota,38,3294,83
June,Northern Mariana Islands,69,30,2
June,Ohio,39,44808,2700
June,Oklahoma,40,10515,369
June,Oregon,41,6945,190
June,Pennsylvania,42,86024,6472
June,Puerto Rico,72,6525,149
June,Rhode Island,44,16337,894
June,South Carolina,45,24693,653
June,South Dakota,46,6297,81
June,Tennessee,47,34719,519
June,Texas,48,114886,2195
June,Utah,49,17567,158
June,Vermont,50,1159,56
June,Virgin Islands,78,76,6
June,Virginia,51,57994,1611
June,Washington,53,29797,1271
June,West Virginia,54,2543,89
June,Wisconsin,55,27598,751
June,Wyoming,56,1197,20
June,Alabama,1,30454,841
June,Alaska,2,869,10
June,Arizona,4,54767,1354
June,Arkansas,5,16083,227
June,California,6,184620,5561
June,Colorado,8,30689,1651
June,Connecticut,9,45782,4263
June,Delaware,10,10820,435
June,District of Columbia,11,10058,535
June,Florida,12,100209,3172
June,Georgia,13,62705,2607
June,Guam,66,1191,6
June,Hawaii,15,804,17
June,Idaho,16,4267,90
June,Illinois,17,138615,6889
June,Indiana,18,43709,2553
June,Iowa,19,26217,687
June,Kansas,20,12576,260
June,Kentucky,21,14073,549
June,Louisiana,22,50352,3117
June,Maine,23,2971,102
June,Maryland,24,65202,3074
June,Massachusetts,25,107210,7873
June,Michigan,26,68144,6101
June,Minnesota,27,33259,1416
June,Mississippi,28,22287,978
June,Missouri,29,18733,980
June,Montana,30,734,21
June,Nebraska,31,17957,255
June,Nevada,32,13575,490
June,New Hampshire,33,5558,339
June,New Jersey,34,169415,12895
June,New Mexico,35,10694,469
June,New York,36,393257,30934
June,North Carolina,37,53840,1250
June,North Dakota,38,3319,83
June,Northern Mariana Islands,69,30,2
June,Ohio,39,45537,2704
June,Oklahoma,40,10733,369
June,Oregon,41,7115,192
June,Pennsylvania,42,86666,6475
June,Puerto Rico,72,6564,149
June,Rhode Island,44,16459,903
June,South Carolina,45,25701,659
June,South Dakota,46,6326,81
June,Tennessee,47,35255,525
June,Texas,48,119646,2213
June,Utah,49,18035,158
June,Vermont,50,1163,56
June,Virgin Islands,78,76,6
June,Virginia,51,58465,1620
June,Washington,53,30443,1277
June,West Virginia,54,2571,90
June,Wisconsin,55,27849,751
June,Wyoming,56,1230,20
June,Alabama,1,31097,864
June,Alaska,2,905,10
June,Arizona,4,58397,1398
June,Arkansas,5,16678,237
June,California,6,191039,5637
June,Colorado,8,30877,1665
June,Connecticut,9,45899,4277
June,Delaware,10,10847,504
June,District of Columbia,11,10094,537
June,Florida,12,103495,3237
June,Georgia,13,64577,2646
June,Guam,66,1194,6
June,Hawaii,15,807,17
June,Idaho,16,4412,90
June,Illinois,17,139282,6925
June,Indiana,18,43967,2569
June,Iowa,19,26470,690
June,Kansas,20,12659,261
June,Kentucky,21,14323,559
June,Louisiana,22,51708,3134
June,Maine,23,2994,102
June,Maryland,24,65602,3092
June,Massachusetts,25,107439,7889
June,Michigan,26,68373,6113
June,Minnesota,27,33501,1425
June,Mississippi,28,22898,989
June,Missouri,29,19148,993
June,Montana,30,743,21
June,Nebraska,31,18091,262
June,Nevada,32,14058,492
June,New Hampshire,33,5571,343
June,New Jersey,34,169734,12949
June,New Mexico,35,10838,476
June,New York,36,393855,30970
June,North Carolina,37,54826,1276
June,North Dakota,38,3326,84
June,Northern Mariana Islands,69,30,2
June,Ohio,39,46127,2735
June,Oklahoma,40,11028,371
June,Oregon,41,7317,192
June,Pennsylvania,42,87283,6511
June,Puerto Rico,72,6685,149
June,Rhode Island,44,16533,906
June,South Carolina,45,26613,673
June,South Dakota,46,6353,83
June,Tennessee,47,36018,535
June,Texas,48,124726,2246
June,Utah,49,18454,163
June,Vermont,50,1164,56
June,Virgin Islands,78,78,6
June,Virginia,51,58994,1645
June,Washington,53,30778,1285
June,West Virginia,54,2593,92
June,Wisconsin,55,28187,758
June,Wyoming,56,1254,20
June,Alabama,1,32064,891
June,Alaska,2,926,10
June,Arizona,4,60207,1467
June,Arkansas,5,17375,240
June,California,6,195889,5728
June,Colorado,8,31139,1667
June,Connecticut,9,45913,4287
June,Delaware,10,10889,505
June,District of Columbia,11,10128,541
June,Florida,12,109006,3280
June,Georgia,13,66290,2658
June,Guam,66,1200,6
June,Hawaii,15,821,17
June,Idaho,16,4650,91
June,Illinois,17,140025,6986
June,Indiana,18,44260,2578
June,Iowa,19,26897,694
June,Kansas,20,13110,262
June,Kentucky,21,14522,561
June,Louisiana,22,52590,3152
June,Maine,23,3017,103
June,Maryland,24,65934,3108
June,Massachusetts,25,107611,7937
June,Michigan,26,68711,6118
June,Minnesota,27,33798,1432
June,Mississippi,28,23424,1011
June,Missouri,29,19478,1001
June,Montana,30,766,21
June,Nebraska,31,18220,263
June,Nevada,32,14460,494
June,New Hampshire,33,5598,347
June,New Jersey,34,169892,12995
June,New Mexico,35,10990,480
June,New York,36,394430,31001
June,North Carolina,37,56263,1295
June,North Dakota,38,3370,86
June,Northern Mariana Islands,69,30,2
June,Ohio,39,46759,2755
June,Oklahoma,40,11509,372
June,Oregon,41,7462,195
June,Pennsylvania,42,87775,6568
June,Puerto Rico,72,6820,149
June,Rhode Island,44,16606,912
June,South Carolina,45,27897,683
June,South Dakota,46,6419,84
June,Tennessee,47,36822,548
June,Texas,48,131310,2292
June,Utah,49,18915,163
June,Vermont,50,1184,56
June,Virgin Islands,78,80,6
June,Virginia,51,59514,1661
June,Washington,53,31400,1294
June,West Virginia,54,2629,92
June,Wisconsin,55,28652,769
June,Wyoming,56,1282,20
June,Alabama,1,33206,896
June,Alaska,2,971,10
June,Arizona,4,63297,1495
June,Arkansas,5,18062,240
June,California,6,201413,5810
June,Colorado,8,31463,1669
June,Connecticut,9,45994,4298
June,Delaware,10,10980,507
June,District of Columbia,11,10159,543
June,Florida,12,114010,3326
June,Georgia,13,67796,2704
June,Guam,66,1214,6
June,Hawaii,15,836,17
June,Idaho,16,4869,91
June,Illinois,17,140935,7024
June,Indiana,18,44779,2586
June,Iowa,19,27384,702
June,Kansas,20,13207,263
June,Kentucky,21,14793,569
June,Louisiana,22,53528,3164
June,Maine,23,3070,103
June,Maryland,24,66397,3129
June,Massachusetts,25,107837,7962
June,Michigan,26,69159,6137
June,Minnesota,27,34158,1441
June,Mississippi,28,24516,1016
June,Missouri,29,20076,1006
June,Montana,30,803,21
June,Nebraska,31,18346,266
June,Nevada,32,14911,495
June,New Hampshire,33,5638,357
June,New Jersey,34,172050,14872
June,New Mexico,35,11192,485
June,New York,36,395168,31029
June,North Carolina,37,57540,1305
June,North Dakota,38,3402,87
June,Northern Mariana Islands,69,30,2
June,Ohio,39,47651,2772
June,Oklahoma,40,11947,375
June,Oregon,41,7605,199
June,Pennsylvania,42,88230,6602
June,Puerto Rico,72,6877,151
June,Rhode Island,44,16640,920
June,South Carolina,45,29022,693
June,South Dakota,46,6479,87
June,Tennessee,47,37695,558
June,Texas,48,136783,2321
June,Utah,49,19544,164
June,Vermont,50,1191,56
June,Virgin Islands,78,81,6
June,Virginia,51,59946,1675
June,Washington,53,31998,1301
June,West Virginia,54,2693,92
June,Wisconsin,55,29204,775
June,Wyoming,56,1326,20
June,Alabama,1,34183,907
June,Alaska,2,1001,12
June,Arizona,4,66676,1537
June,Arkansas,5,18740,249
June,California,6,207027,5872
June,Colorado,8,31780,1673
June,Connecticut,9,46059,4307
June,Delaware,10,11017,507
June,District of Columbia,11,10185,546
June,Florida,12,122952,3365
June,Georgia,13,69542,2727
June,Guam,66,1217,6
June,Hawaii,15,850,17
June,Idaho,16,5149,91
June,Illinois,17,141812,7059
June,Indiana,18,45269,2595
June,Iowa,19,27828,704
June,Kansas,20,13729,266
June,Kentucky,21,15033,575
June,Louisiana,22,54882,3190
June,Maine,23,3102,103
June,Maryland,24,66704,3142
June,Massachusetts,25,108070,8012
June,Michigan,26,69473,6138
June,Minnesota,27,34651,1446
June,Mississippi,28,25066,1022
June,Missouri,29,20567,1019
June,Montana,30,829,22
June,Nebraska,31,18524,270
June,Nevada,32,15359,498
June,New Hampshire,33,5671,365
June,New Jersey,34,172438,14914
June,New Mexico,35,11408,489
June,New York,36,395972,31075
June,North Carolina,37,59257,1319
June,North Dakota,38,3430,87
June,Northern Mariana Islands,69,30,2
June,Ohio,39,48638,2788
June,Oklahoma,40,12343,377
June,Oregon,41,8008,204
June,Pennsylvania,42,88950,6625
June,Puerto Rico,72,6922,151
June,Rhode Island,44,16661,927
June,South Carolina,45,30335,694
June,South Dakota,46,6535,88
June,Tennessee,47,38802,569
June,Texas,48,142582,2362
June,Utah,49,20218,166
June,Vermont,50,1198,56
June,Virgin Islands,78,81,6
June,Virginia,51,60570,1700
June,Washington,53,32489,1305
June,West Virginia,54,2729,92
June,Wisconsin,55,29718,775
June,Wyoming,56,1368,20
June,Alabama,1,35083,919
June,Alaska,2,1027,12
June,Arizona,4,70152,1581
June,Arkansas,5,19310,259
June,California,6,211453,5902
June,Colorado,8,32006,1674
June,Connecticut,9,46206,4311
June,Delaware,10,11091,507
June,District of Columbia,11,10216,548
June,Florida,12,132537,3389
June,Georgia,13,71066,2733
June,Guam,66,1217,6
June,Hawaii,15,856,18
June,Idaho,16,5319,92
June,Illinois,17,142536,7083
June,Indiana,18,45707,2616
June,Iowa,19,28203,704
June,Kansas,20,13767,269
June,Kentucky,21,15337,575
June,Louisiana,22,54882,3190
June,Maine,23,3154,104
June,Maryland,24,67032,3157
June,Massachusetts,25,108443,8040
June,Michigan,26,69802,6157
June,Minnesota,27,35068,1452
June,Mississippi,28,25531,1035
June,Missouri,29,20909,1021
June,Montana,30,852,22
June,Nebraska,31,18775,271
June,Nevada,32,16400,500
June,New Hampshire,33,5717,367
June,New Jersey,34,172727,14948
June,New Mexico,35,11619,491
June,New York,36,396669,31105
June,North Carolina,37,60709,1334
June,North Dakota,38,3467,87
June,Northern Mariana Islands,69,30,2
June,Ohio,39,49455,2804
June,Oklahoma,40,12642,384
June,Oregon,41,8110,204
June,Pennsylvania,42,89400,6652
June,Puerto Rico,72,7066,152
June,Rhode Island,44,16661,927
June,South Carolina,45,31939,711
June,South Dakota,46,6626,91
June,Tennessee,47,39813,577
June,Texas,48,148639,2398
June,Utah,49,20735,167
June,Vermont,50,1200,56
June,Virgin Islands,78,81,6
